,Ticker,assetToDebt_2022,assetToLiabilities_2022,assetToDebt_2021,assetToLiabilities_2021,assetToDebt_2020,assetToLiabilities_2020,earningYield_2022,earningYield_2021,earningYield_2020,balanceSheetClassifier
0,BRK.B,0.0,0.0,8.391101,2.1601338,7.4744773,2.0685215,0.0,0.14652921,0.06571882,2
2,BEN,0.0,0.0,3.184746,1.9557203,2.324108,2.1867287,0.0,0.1643046,0.07297327,1
1,BRO,0.0,0.0,4.360596,1.7496393,3.877598,1.7202666,0.0,0.034190767,0.027160889,1
